latitude,longtitude,depth,temperature,time
44.16171166666666,8.335090000000001,1.540,0.0,1782050786000
,,1.540,28.0,1782050786045
,,1.530,28.0,1782050786129
,,1.509,28.0,1782050786294
,,1.499,28.0,1782050786377
,,1.488,28.0,1782050786460
,,1.488,28.0,1782050786543
,,1.488,28.0,1782050786626
,,1.519,28.0,1782050786710
,,1.519,28.0,1782050786828
,,1.488,28.0,1782050786875
,,1.457,28.0,1782050786958
44.16171166666666,8.335090000000001,1.426,0.0,1782050787000
,,1.426,28.0,1782050787041
,,1.426,28.0,1782050787124
,,1.447,28.0,1782050787222
,,1.457,28.0,1782050787290
,,1.467,28.0,1782050787373
,,1.457,28.0,1782050787456
,,1.436,28.0,1782050787541
,,1.415,28.0,1782050787622
,,1.395,28.0,1782050787724
,,1.436,28.0,1782050787788
,,1.488,28.0,1782050787873
44.16171166666666,8.335088333333335,1.488,0.0,1782050788000
,,1.488,28.0,1782050788040
,,1.530,28.0,1782050788122
,,1.519,28.0,1782050788205
,,1.499,28.0,1782050788288
,,1.457,28.0,1782050788372
,,1.478,28.0,1782050788456
,,1.488,28.0,1782050788539
,,1.509,28.0,1782050788623
,,1.499,28.0,1782050788701
,,1.488,28.0,1782050788785
,,1.447,28.0,1782050788867
,,1.415,28.0,1782050788950
44.16171333333333,8.335086666666665,1.395,0.0,1782050789000
,,1.395,28.0,1782050789033
,,1.353,28.0,1782050789116
,,1.343,28.0,1782050789231
,,1.322,28.0,1782050789282
,,1.322,28.0,1782050789407
,,1.311,28.0,1782050789447
,,1.301,28.0,1782050789817
44.16171333333333,8.335085,1.280,0.0,1782050790000
,,1.280,28.0,1782050790233
,,1.280,28.0,1782050790306
,,1.280,28.0,1782050790430
,,1.290,28.0,1782050790449
,,1.332,28.0,1782050790533
,,1.322,28.0,1782050790635
,,1.332,28.0,1782050790776
,,1.353,28.0,1782050790911
44.16171333333333,8.335086666666665,1.353,0.0,1782050791000
,,1.353,28.0,1782050791024
,,1.363,28.0,1782050791107
,,1.353,28.0,1782050791190
,,1.343,28.0,1782050791279
,,1.332,28.0,1782050791356
,,1.374,28.0,1782050791439
,,1.374,28.0,1782050791523
,,1.374,28.0,1782050791625
,,1.343,28.0,1782050791689
,,1.343,28.0,1782050791772
,,1.343,28.0,1782050791856
,,1.363,28.0,1782050791938
44.16171333333333,8.335086666666665,1.395,0.0,1782050792000
,,1.395,28.0,1782050792023
,,1.384,28.0,1782050792105
,,1.384,28.0,1782050792189
,,1.405,28.0,1782050792273
,,1.405,28.0,1782050792355
,,1.363,28.0,1782050792439
,,1.363,28.0,1782050792524
,,1.415,28.0,1782050792602
,,1.457,28.0,1782050792685
,,1.478,28.0,1782050792768
,,1.478,28.0,1782050792851
,,1.488,28.0,1782050792934
44.16171333333333,8.335088333333335,1.478,0.0,1782050793000
,,1.478,28.0,1782050793017
,,1.499,28.0,1782050793129
,,1.519,28.0,1782050793183
,,1.499,28.0,1782050793266
,,1.488,28.0,1782050793349
,,1.499,28.0,1782050793432
,,1.499,28.0,1782050793515
,,1.488,28.0,1782050793598
,,1.478,28.0,1782050793681
,,1.509,28.0,1782050793764
,,1.509,28.0,1782050793847
,,1.499,28.0,1782050793930
44.161715,8.335086666666665,1.499,0.0,1782050794000
,,1.499,28.0,1782050794026
,,1.467,28.0,1782050794096
,,1.457,28.0,1782050794179
,,1.499,28.0,1782050794262
,,1.519,28.0,1782050794345
,,1.561,28.0,1782050794428
,,1.571,28.0,1782050794761
,,1.551,28.0,1782050794940
,,1.530,28.0,1782050794941
44.16171666666667,8.335085,1.519,0.0,1782050795000
,,1.519,28.0,1782050795038
,,1.530,28.0,1782050795095
,,1.551,28.0,1782050795245
,,1.582,28.0,1782050795265
,,1.603,28.0,1782050795345
,,1.603,28.0,1782050795551
,,1.571,28.0,1782050795551
,,1.540,28.0,1782050795606
,,1.540,28.0,1782050795756
,,1.540,28.0,1782050795756
,,1.551,28.0,1782050795866
,,1.582,28.0,1782050795923
44.161718333333326,8.335083333333333,1.603,0.0,1782050796000
,,1.603,28.0,1782050796068
,,1.613,28.0,1782050796099
,,1.623,28.0,1782050796267
,,1.644,28.0,1782050796268
,,1.655,28.0,1782050796372
,,1.676,28.0,1782050796506
,,1.676,28.0,1782050796589
,,1.686,28.0,1782050796677
,,1.686,28.0,1782050796780
,,1.696,28.0,1782050796835
,,1.717,28.0,1782050796918
44.161718333333326,8.335081666666667,1.728,0.0,1782050797000
,,1.728,28.0,1782050797006
,,1.728,28.0,1782050797085
,,1.728,28.0,1782050797167
,,1.717,28.0,1782050797250
,,1.717,28.0,1782050797344
,,1.696,28.0,1782050797416
,,1.707,28.0,1782050797500
,,1.696,28.0,1782050797583
,,1.696,28.0,1782050797665
,,1.696,28.0,1782050797748
,,1.655,28.0,1782050797831
,,1.623,28.0,1782050797926
,,1.613,28.0,1782050797997
44.161718333333326,8.335081666666667,1.623,0.0,1782050798000
,,1.623,28.0,1782050798080
,,1.613,28.0,1782050798163
,,1.623,28.0,1782050798246
,,1.613,28.0,1782050798329
,,1.634,28.0,1782050798412
,,1.623,28.0,1782050798524
,,1.623,28.0,1782050798578
,,1.603,28.0,1782050798661
,,1.603,28.0,1782050798827
,,1.655,28.0,1782050798828
,,1.696,28.0,1782050798930
44.161719999999995,8.33508,1.696,0.0,1782050799000
,,1.696,28.0,1782050799032
,,1.686,28.0,1782050799076
,,1.696,28.0,1782050799239
,,1.686,28.0,1782050799256
,,1.696,28.0,1782050799350
,,1.696,28.0,1782050799491
,,1.696,28.0,1782050799648
,,1.696,28.0,1782050799672
,,1.707,28.0,1782050799851
,,1.707,28.0,1782050799852
,,1.686,28.0,1782050799909
,,1.655,28.0,1782050799989
44.161718333333326,8.33508,1.676,0.0,1782050800000
,,1.676,28.0,1782050800072
,,1.676,28.0,1782050800155
,,1.676,28.0,1782050800325
,,1.696,28.0,1782050800405
,,1.686,28.0,1782050800489
,,1.696,28.0,1782050800572
,,1.717,28.0,1782050800656
,,1.728,28.0,1782050800739
,,1.738,28.0,1782050800822
,,1.738,28.0,1782050800925
,,1.748,28.0,1782050800989
44.161718333333326,8.33508,1.748,0.0,1782050801000
,,1.748,28.0,1782050801072
,,1.759,28.0,1782050801155
,,1.717,28.0,1782050801261
,,1.676,28.0,1782050801317
,,1.665,28.0,1782050801400
,,1.686,28.0,1782050801483
,,1.686,28.0,1782050801566
,,1.686,28.0,1782050801656
,,1.686,28.0,1782050801732
,,1.686,28.0,1782050801817
,,1.686,28.0,1782050801898
,,1.644,28.0,1782050801981
44.161718333333326,8.33508,1.603,0.0,1782050802000
,,1.603,28.0,1782050802064
,,1.571,28.0,1782050802147
,,1.582,28.0,1782050802230
,,1.623,28.0,1782050802313
,,1.623,28.0,1782050802404
,,1.623,28.0,1782050802488
,,1.613,28.0,1782050802564
,,1.623,28.0,1782050802645
,,1.623,28.0,1782050802728
,,1.603,28.0,1782050802811
,,1.592,28.0,1782050802894
,,1.623,28.0,1782050802977
44.161719999999995,8.33508,1.665,0.0,1782050803000
,,1.665,28.0,1782050803060
,,1.707,28.0,1782050803143
,,1.728,28.0,1782050803226
,,1.686,28.0,1782050803322
,,1.686,28.0,1782050803392
,,1.686,28.0,1782050803475
,,1.686,28.0,1782050803560
,,1.686,28.0,1782050803650
,,1.686,28.0,1782050803724
,,1.707,28.0,1782050803808
,,1.717,28.0,1782050803924
,,1.738,28.0,1782050803973
44.161719999999995,8.335078333333334,1.707,0.0,1782050804000
,,1.707,28.0,1782050804056
,,1.686,28.0,1782050804139
,,1.665,28.0,1782050804222
,,1.676,28.0,1782050804305
,,1.676,28.0,1782050804388
,,1.676,28.0,1782050804471
,,1.655,28.0,1782050804554
,,1.665,28.0,1782050804637
,,1.686,28.0,1782050804721
,,1.676,28.0,1782050804825
,,1.665,28.0,1782050804886
,,1.655,28.0,1782050804971
44.161718333333326,8.335078333333334,1.665,0.0,1782050805000
,,1.665,28.0,1782050805054
,,1.655,28.0,1782050805137
,,1.634,28.0,1782050805229
,,1.592,28.0,1782050805304
,,1.561,28.0,1782050805387
,,1.551,28.0,1782050805471
,,1.530,28.0,1782050805554
,,1.519,28.0,1782050805633
,,1.530,28.0,1782050805731
,,1.540,28.0,1782050805799
,,1.561,28.0,1782050805882
,,1.551,28.0,1782050805965
44.161719999999995,8.335078333333334,1.509,0.0,1782050806000
,,1.509,28.0,1782050806048
,,1.478,28.0,1782050806131
,,1.457,28.0,1782050806220
,,1.467,28.0,1782050806342
,,1.478,28.0,1782050806382
,,1.467,28.0,1782050806508
,,1.467,28.0,1782050806546
,,1.447,28.0,1782050806712
,,1.447,28.0,1782050806713
,,1.447,28.0,1782050806795
,,1.436,28.0,1782050806878
,,1.467,28.0,1782050806961
44.161719999999995,8.335078333333334,1.499,0.0,1782050807000
,,1.499,28.0,1782050807044
,,1.509,28.0,1782050807238
,,1.509,28.0,1782050807293
,,1.530,28.0,1782050807429
,,1.551,28.0,1782050807459
,,1.582,28.0,1782050807737
,,1.592,28.0,1782050807738
,,1.571,28.0,1782050807738
,,1.540,28.0,1782050807874
44.161719999999995,8.335078333333334,1.519,0.0,1782050808000
,,1.519,28.0,1782050808043
,,1.509,28.0,1782050808044
,,1.509,28.0,1782050808156
,,1.499,28.0,1782050808216
,,1.530,28.0,1782050808354
,,1.530,28.0,1782050808374
,,1.519,28.0,1782050808555
,,1.478,28.0,1782050808556
,,1.426,28.0,1782050808658
,,1.415,28.0,1782050808787
,,1.447,28.0,1782050808870
,,1.467,28.0,1782050808953
44.161719999999995,8.335078333333334,1.488,0.0,1782050809000
,,1.488,28.0,1782050809037
,,1.499,28.0,1782050809121
,,1.509,28.0,1782050809203
,,1.499,28.0,1782050809287
,,1.467,28.0,1782050809376
,,1.509,28.0,1782050809682
,,1.488,28.0,1782050809687
,,1.478,28.0,1782050809705
,,1.509,28.0,1782050809734
,,1.499,28.0,1782050809888
,,1.436,28.0,1782050809888
,,1.415,28.0,1782050809952
44.161719999999995,8.335076666666668,1.415,0.0,1782050810000
,,1.415,28.0,1782050810092
,,1.395,28.0,1782050810114
,,1.353,28.0,1782050810296
,,1.353,28.0,1782050810297
,,1.384,28.0,1782050810403
,,1.353,28.0,1782050810452
,,1.405,28.0,1782050810603
,,1.426,28.0,1782050810622
,,1.405,28.0,1782050810705
,,1.395,28.0,1782050810779
,,1.447,28.0,1782050810912
,,1.478,28.0,1782050810944
44.161719999999995,8.335076666666668,1.499,0.0,1782050811000
,,1.499,28.0,1782050811120
,,1.540,28.0,1782050811121
,,1.561,28.0,1782050811222
,,1.592,28.0,1782050811284
,,1.561,28.0,1782050811427
,,1.571,28.0,1782050811450
,,1.519,28.0,1782050811628
,,1.519,28.0,1782050811629
,,1.561,28.0,1782050811775
,,1.540,28.0,1782050811912
,,1.509,28.0,1782050811941
44.161719999999995,8.335076666666668,1.499,0.0,1782050812000
,,1.499,28.0,1782050812024
,,1.478,28.0,1782050812107
,,1.436,28.0,1782050812190
,,1.395,28.0,1782050812275
,,1.353,28.0,1782050812356
,,1.363,28.0,1782050812440
,,1.395,28.0,1782050812523
,,1.426,28.0,1782050812631
,,1.436,28.0,1782050812700
,,1.436,28.0,1782050812771
,,1.467,28.0,1782050812854
,,1.478,28.0,1782050812937
44.161719999999995,8.335078333333334,1.488,0.0,1782050813000
,,1.488,28.0,1782050813103
,,1.509,28.0,1782050813186
,,1.519,28.0,1782050813269
,,1.582,28.0,1782050813352
,,1.634,28.0,1782050813435
,,1.676,28.0,1782050813527
,,1.676,28.0,1782050813602
,,1.665,28.0,1782050813685
,,1.644,28.0,1782050813767
,,1.623,28.0,1782050813852
,,1.613,28.0,1782050813934
44.161719999999995,8.33508,1.613,0.0,1782050814000
,,1.613,28.0,1782050814018
,,1.592,28.0,1782050814126
,,1.561,28.0,1782050814183
,,1.571,28.0,1782050814267
,,1.519,28.0,1782050814351
,,1.447,28.0,1782050814435
,,1.384,28.0,1782050814514
,,1.363,28.0,1782050814601
,,1.343,28.0,1782050814679
,,1.374,28.0,1782050814762
,,1.374,28.0,1782050814846
,,1.395,28.0,1782050814929
44.161719999999995,8.335078333333334,1.384,0.0,1782050815000
,,1.384,28.0,1782050815027
,,1.405,28.0,1782050815095
,,1.447,28.0,1782050815178
,,1.447,28.0,1782050815268
,,1.488,28.0,1782050815344
,,1.530,28.0,1782050815427
,,1.592,28.0,1782050815510
,,1.603,28.0,1782050815676
,,1.623,28.0,1782050815759
,,1.582,28.0,1782050815842
,,1.603,28.0,1782050815926
44.16172166666667,8.335078333333334,1.613,0.0,1782050816000
,,1.613,28.0,1782050816008
,,1.634,28.0,1782050816174
,,1.634,28.0,1782050816338
,,1.634,28.0,1782050816358
,,1.634,28.0,1782050816442
,,1.613,28.0,1782050816589
,,1.603,28.0,1782050816785
,,1.603,28.0,1782050816807
,,1.582,28.0,1782050816838
,,1.592,28.0,1782050816921
44.16172166666667,8.335078333333334,1.623,0.0,1782050817000
,,1.623,28.0,1782050817004
,,1.613,28.0,1782050817094
,,1.634,28.0,1782050817218
,,1.634,28.0,1782050817253
,,1.603,28.0,1782050817400
,,1.592,28.0,1782050817451
,,1.582,28.0,1782050817589
,,1.571,28.0,1782050817606
,,1.571,28.0,1782050817784
,,1.571,28.0,1782050817917
44.16172166666667,8.335078333333334,1.571,0.0,1782050818000
,,1.571,28.0,1782050818001
,,1.540,28.0,1782050818150
,,1.519,28.0,1782050818174
,,1.509,28.0,1782050818249
,,1.499,28.0,1782050818339
,,1.488,28.0,1782050818441
,,1.519,28.0,1782050818499
,,1.561,28.0,1782050818626
,,1.571,28.0,1782050818683
,,1.571,28.0,1782050818749
,,1.561,28.0,1782050818916
44.16172166666667,8.335076666666668,1.561,0.0,1782050819000
,,1.561,28.0,1782050819007
,,1.551,28.0,1782050819108
,,1.540,28.0,1782050819162
,,1.530,28.0,1782050819328
,,1.530,28.0,1782050819519
,,1.509,28.0,1782050819519
,,1.499,28.0,1782050819660
,,1.447,28.0,1782050819823
,,1.384,28.0,1782050819843
,,1.353,28.0,1782050819916
,,1.343,28.0,1782050819991
44.16172333333334,8.335073333333334,1.311,0.0,1782050820000
,,1.311,28.0,1782050820142
,,1.311,28.0,1782050820165
,,1.270,28.0,1782050820337
,,1.270,28.0,1782050820337
,,1.259,28.0,1782050820543
,,1.259,28.0,1782050820572
,,1.270,28.0,1782050820656
,,1.270,28.0,1782050820738
,,1.290,28.0,1782050820821
,,1.301,28.0,1782050820916
,,1.332,28.0,1782050820989
44.16172333333334,8.33507,1.343,0.0,1782050821000
,,1.343,28.0,1782050821070
,,1.332,28.0,1782050821177
,,1.311,28.0,1782050821236
,,1.322,28.0,1782050821384
,,1.322,28.0,1782050821403
,,1.311,28.0,1782050821534
,,1.290,28.0,1782050821568
,,1.270,28.0,1782050821671
,,1.249,28.0,1782050821767
,,1.207,28.0,1782050821817
,,1.186,28.0,1782050821973
,,1.124,28.0,1782050821995
44.161725,8.335066666666668,1.093,0.0,1782050822000
,,1.093,28.0,1782050822072
,,1.093,28.0,1782050822190
,,1.103,28.0,1782050822232
,,1.072,28.0,1782050822383
,,1.041,28.0,1782050822404
,,1.020,28.0,1782050822587
,,0.978,28.0,1782050822587
,,0.968,28.0,1782050822649
,,0.968,28.0,1782050822789
,,0.968,28.0,1782050822815
,,0.978,28.0,1782050822994
,,0.978,28.0,1782050822994
44.161725,8.335063333333332,0.978,0.0,1782050823000
,,0.978,28.0,1782050823099
,,0.968,28.0,1782050823144
,,0.947,28.0,1782050823301
,,0.947,28.0,1782050823319
,,0.957,28.0,1782050823420
,,0.968,28.0,1782050823560
,,0.978,28.0,1782050823710
,,0.968,28.0,1782050823732
,,0.968,28.0,1782050823809
,,0.968,28.0,1782050823892
,,0.968,28.0,1782050823974
44.16172666666667,8.335061666666666,0.968,0.0,1782050824000
,,0.968,28.0,1782050824058
,,0.947,28.0,1782050824141
,,0.947,28.0,1782050824238
,,0.937,28.0,1782050824306
,,0.926,28.0,1782050824402
,,0.916,28.0,1782050824478
,,0.895,28.0,1782050824556
,,0.885,28.0,1782050824639
,,0.864,28.0,1782050824722
,,0.864,28.0,1782050824804
,,0.843,28.0,1782050824887
,,0.843,28.0,1782050824991
44.16172666666667,8.33506,0.833,0.0,1782050825000
,,0.833,28.0,1782050825053
,,0.822,28.0,1782050825136
,,0.812,28.0,1782050825219
,,0.812,28.0,1782050825302
,,0.822,28.0,1782050825386
,,0.822,28.0,1782050825468
,,0.822,28.0,1782050825553
,,0.833,28.0,1782050825637
,,0.833,28.0,1782050825717
,,0.843,28.0,1782050825800
,,0.843,28.0,1782050825891
,,0.853,28.0,1782050825966
44.161725,8.335058333333334,0.853,0.0,1782050826000
,,0.853,28.0,1782050826049
,,0.864,28.0,1782050826132
,,0.853,28.0,1782050826216
,,0.864,28.0,1782050826299
,,0.853,28.0,1782050826382
,,0.843,28.0,1782050826491
,,0.843,28.0,1782050826548
,,0.833,28.0,1782050826682
,,0.833,28.0,1782050826715
,,0.833,28.0,1782050826803
,,0.822,28.0,1782050826885
,,0.822,28.0,1782050826965
44.161728333333336,8.335056666666667,0.822,0.0,1782050827000
,,0.822,28.0,1782050827047
,,0.822,28.0,1782050827131
,,0.822,28.0,1782050827215
,,0.822,28.0,1782050827298
,,0.822,28.0,1782050827461
,,0.822,28.0,1782050827551
,,0.833,28.0,1782050827704
,,0.833,28.0,1782050827726
,,0.843,28.0,1782050827792
,,0.853,28.0,1782050827875
,,0.864,28.0,1782050827991
44.161728333333336,8.335053333333333,0.874,0.0,1782050828000
,,0.874,28.0,1782050828042
,,0.885,28.0,1782050828125
,,0.926,28.0,1782050828208
,,0.968,28.0,1782050828297
,,0.999,28.0,1782050828374
,,1.041,28.0,1782050828457
,,1.082,28.0,1782050828540
,,1.114,28.0,1782050828623
,,1.166,28.0,1782050828706
,,1.197,28.0,1782050828789
,,1.238,28.0,1782050828891
,,1.280,28.0,1782050828955
44.161728333333336,8.335048333333333,1.322,0.0,1782050829000
,,1.322,28.0,1782050829038
,,1.363,28.0,1782050829121
,,1.384,28.0,1782050829204
,,1.395,28.0,1782050829290
,,1.395,28.0,1782050829371
,,1.395,28.0,1782050829454
,,1.384,28.0,1782050829537
,,1.384,28.0,1782050829620
,,1.384,28.0,1782050829703
,,1.384,28.0,1782050829791
,,1.363,28.0,1782050829868
,,1.322,28.0,1782050829951
44.161730000000006,8.335043333333335,1.290,0.0,1782050830000
,,1.290,28.0,1782050830034
,,1.249,28.0,1782050830117
,,1.238,28.0,1782050830200
,,1.218,28.0,1782050830285
,,1.197,28.0,1782050830388
,,1.176,28.0,1782050830449
,,1.166,28.0,1782050830534
,,1.145,28.0,1782050830630
,,1.166,28.0,1782050830698
,,1.166,28.0,1782050830783
,,1.166,28.0,1782050830864
,,1.207,28.0,1782050830947
44.161730000000006,8.33504,1.218,0.0,1782050831000
,,1.218,28.0,1782050831031
,,1.228,28.0,1782050831114
,,1.207,28.0,1782050831197
,,1.207,28.0,1782050831291
,,1.218,28.0,1782050831363
,,1.228,28.0,1782050831447
,,1.238,28.0,1782050831530
,,1.249,28.0,1782050831613
,,1.238,28.0,1782050831696
,,1.218,28.0,1782050831780
,,1.207,28.0,1782050831917
,,1.155,28.0,1782050831946
44.161731666666675,8.335036666666667,1.155,0.0,1782050832000
,,1.155,28.0,1782050832108
,,1.166,28.0,1782050832109
,,1.176,28.0,1782050832213
,,1.176,28.0,1782050832313
,,1.176,28.0,1782050832358
,,1.166,28.0,1782050832517
,,1.155,28.0,1782050832538
,,1.166,28.0,1782050832625
,,1.197,28.0,1782050832730
,,1.249,28.0,1782050832857
,,1.270,28.0,1782050832939
44.161731666666675,8.335033333333334,1.311,0.0,1782050833000
,,1.311,28.0,1782050833023
,,1.343,28.0,1782050833105
,,1.353,28.0,1782050833192
,,1.363,28.0,1782050833271
,,1.374,28.0,1782050833355
,,1.395,28.0,1782050833446
,,1.405,28.0,1782050833521
,,1.384,28.0,1782050833604
,,1.374,28.0,1782050833692
,,1.384,28.0,1782050833770
,,1.363,28.0,1782050833852
,,1.343,28.0,1782050833936
44.161731666666675,8.335033333333334,1.332,0.0,1782050834000
,,1.332,28.0,1782050834019
,,1.311,28.0,1782050834102
,,1.301,28.0,1782050834185
,,1.343,28.0,1782050834269
,,1.343,28.0,1782050834351
,,1.343,28.0,1782050834434
,,1.353,28.0,1782050834517
,,1.415,28.0,1782050834600
,,1.457,28.0,1782050834683
,,1.457,28.0,1782050834765
,,1.478,28.0,1782050834848
,,1.488,28.0,1782050834934
44.161731666666675,8.335031666666668,1.478,0.0,1782050835000
,,1.478,28.0,1782050835014
,,1.509,28.0,1782050835097
,,1.540,28.0,1782050835195
,,1.509,28.0,1782050835264
,,1.499,28.0,1782050835347
,,1.467,28.0,1782050835433
,,1.426,28.0,1782050835512
,,1.374,28.0,1782050835596
,,1.343,28.0,1782050835679
,,1.332,28.0,1782050835787
,,1.311,28.0,1782050835845
,,1.301,28.0,1782050835928
44.161731666666675,8.335031666666668,1.290,0.0,1782050836000
,,1.290,28.0,1782050836012
,,1.259,28.0,1782050836095
,,1.218,28.0,1782050836178
,,1.218,28.0,1782050836262
,,1.228,28.0,1782050836345
,,1.259,28.0,1782050836429
,,1.270,28.0,1782050836512
,,1.259,28.0,1782050836591
,,1.249,28.0,1782050836695
,,1.238,28.0,1782050836757
,,1.249,28.0,1782050836840
,,1.238,28.0,1782050836923
44.161731666666675,8.33503,1.238,0.0,1782050837000
,,1.238,28.0,1782050837028
,,1.249,28.0,1782050837089
,,1.238,28.0,1782050837228
,,1.238,28.0,1782050837255
,,1.186,28.0,1782050837338
,,1.166,28.0,1782050837421
,,1.145,28.0,1782050837504
,,1.134,28.0,1782050837588
,,1.134,28.0,1782050837670
,,1.124,28.0,1782050837753
,,1.082,28.0,1782050837836
44.16173333333333,8.335028333333334,1.062,0.0,1782050838000
,,1.062,28.0,1782050838002
,,1.041,28.0,1782050838085
,,1.009,28.0,1782050838191
,,1.020,28.0,1782050838250
,,0.978,28.0,1782050838334
,,0.989,28.0,1782050838417
,,0.968,28.0,1782050838501
,,0.957,28.0,1782050838583
,,0.957,28.0,1782050838666
,,0.957,28.0,1782050838749
,,0.947,28.0,1782050838832
,,0.947,28.0,1782050838915
,,0.937,28.0,1782050838998
44.16173333333333,8.335026666666666,0.937,0.0,1782050839000
,,0.937,28.0,1782050839090
,,0.937,28.0,1782050839163
,,0.926,28.0,1782050839246
,,0.937,28.0,1782050839329
,,0.937,28.0,1782050839413
,,0.937,28.0,1782050839495
,,0.937,28.0,1782050839594
,,0.926,28.0,1782050839689
,,0.926,28.0,1782050839745
,,0.916,28.0,1782050839828
,,0.947,28.0,1782050839911
,,0.937,28.0,1782050839994
44.16173333333333,8.335026666666666,0.968,0.0,1782050840000
,,0.968,28.0,1782050840079
,,0.978,28.0,1782050840161
,,0.978,28.0,1782050840244
,,0.999,28.0,1782050840328
,,0.999,28.0,1782050840412
,,1.009,28.0,1782050840494
,,1.030,28.0,1782050840591
,,1.041,28.0,1782050840658
,,1.082,28.0,1782050840741
,,1.082,28.0,1782050840824
,,1.082,28.0,1782050840907
,,1.114,28.0,1782050840990
44.16173333333333,8.335025,1.114,0.0,1782050841000
,,1.114,28.0,1782050841073
,,1.134,28.0,1782050841248
,,1.155,28.0,1782050841322
,,1.134,28.0,1782050841405
,,1.176,28.0,1782050841491
,,1.176,28.0,1782050841571
,,1.176,28.0,1782050841655
,,1.197,28.0,1782050841737
,,1.166,28.0,1782050841820
,,1.176,28.0,1782050841903
,,1.166,28.0,1782050841986
44.161731666666675,8.335025,1.114,0.0,1782050842000
,,1.114,28.0,1782050842096
,,1.082,28.0,1782050842152
,,1.041,28.0,1782050842235
,,1.082,28.0,1782050842318
,,1.134,28.0,1782050842402
,,1.124,28.0,1782050842484
,,1.124,28.0,1782050842567
,,1.114,28.0,1782050842650
,,1.103,28.0,1782050842735
,,1.134,28.0,1782050842816
,,1.186,28.0,1782050842899
,,1.218,28.0,1782050842991
44.16173333333333,8.335019999999998,1.249,0.0,1782050843000
